lga,elevation_above_sea_level,Australian_Statistical_Geography_2016_ID,lgaLabel
http://www.wikidata.org/entity/Q5029318,10,SSC10785,Canada Bay
http://www.wikidata.org/entity/Q5182964,10,SSC50352,Crawley
http://www.wikidata.org/entity/Q5245810,10,SSC30824,Deagon
http://www.wikidata.org/entity/Q5503096,10,SSC11569,Freshwater
http://www.wikidata.org/entity/Q5548708,10,SSC40478,Gepps Cross
http://www.wikidata.org/entity/Q5568468,10,SSC40501,Glenelg East
http://www.wikidata.org/entity/Q5644916,10,SSC11839,Hamilton East
http://www.wikidata.org/entity/Q6744023,10,SSC12455,Mallabula
http://www.wikidata.org/entity/Q6800675,10,SSC21614,McCrae
http://www.wikidata.org/entity/Q6946793,10,SSC51059,Myaree
http://www.wikidata.org/entity/Q7050274,10,SSC12974,Noraville
http://www.wikidata.org/entity/Q7085507,10,SSC51169,Oldbury
http://www.wikidata.org/entity/Q7207994,10,SSC22074,Point Cook
http://www.wikidata.org/entity/Q7381589,10,SSC32520,Russell Island
http://www.wikidata.org/entity/Q7567315,10,SSC51357,South Fremantle
http://www.wikidata.org/entity/Q7881577,10,SSC14007,Umina Beach
http://www.wikidata.org/entity/Q7986390,10,SSC33071,West Rockhampton
http://www.wikidata.org/entity/Q8021306,10,SSC22779,Williamstown North
http://www.wikidata.org/entity/Q8032680,10,SSC33163,Woodgate
http://www.wikidata.org/entity/Q8033543,10,SSC41633,Woodville West
http://www.wikidata.org/entity/Q8033693,10,SSC33171,Woody Point
http://www.wikidata.org/entity/Q12061932,10,SSC31888,Moggill
http://www.wikidata.org/entity/Q14934892,10,SSC12530,Mayfield
http://www.wikidata.org/entity/Q14935646,10,SSC60756,Woodbridge
http://www.wikidata.org/entity/Q21905205,10,SSC13364,Rileys Hill
http://www.wikidata.org/entity/Q21923468,10,SSC60607,South Burnie
http://www.wikidata.org/entity/Q31410856,10,SSC60246,Gravelly Beach
http://www.wikidata.org/entity/Q21882158,11,SSC41497,Walker Flat
http://www.wikidata.org/entity/Q21903695,11,SSC22016,Pakenham South
http://www.wikidata.org/entity/Q21912581,11,SSC11306,Dumaresq Island
http://www.wikidata.org/entity/Q21912591,11,SSC11310,Dunbogan
http://www.wikidata.org/entity/Q21913476,11,SSC11176,Currarong
http://www.wikidata.org/entity/Q21919957,11,SSC10450,Bolwarra
http://www.wikidata.org/entity/Q21933001,11,SSC12873,Myall Park
http://www.wikidata.org/entity/Q35001,11,SSC12344,Lismore
http://www.wikidata.org/entity/Q263160,11,LGA17550,Tweed Shire
http://www.wikidata.org/entity/Q377975,11,SSC31794,Maryborough
http://www.wikidata.org/entity/Q599583,11,SSC13805,Terrigal
http://www.wikidata.org/entity/Q606288,11,SSC41175,Port Augusta
http://www.wikidata.org/entity/Q607942,11,SSC50105,Belmont
http://www.wikidata.org/entity/Q643110,11,SSC50129,Binningup
http://www.wikidata.org/entity/Q704371,11,SSC31739,Mackay
http://www.wikidata.org/entity/Q753599,11,LGA14850,City of Lismore
http://www.wikidata.org/entity/Q823531,11,SSC22332,St Kilda
http://www.wikidata.org/entity/Q941071,11,SSC51294,Roebourne
http://www.wikidata.org/entity/Q1007665,11,SSC50491,Esperance
http://www.wikidata.org/entity/Q1020734,11,SSC30680,Cooktown
http://www.wikidata.org/entity/Q1025962,11,LGA32080,Cairns Region
http://www.wikidata.org/entity/Q1141720,11,SSC11129,Crowdy Bay National Park
http://www.wikidata.org/entity/Q1474848,11,LGA27350,City of Yarra
http://www.wikidata.org/entity/Q1498015,11,SSC60602,Somerset
http://www.wikidata.org/entity/Q1538207,11,LGA46300,Port Lincoln
http://www.wikidata.org/entity/Q1704615,11,SSC51264,Quindalup
http://www.wikidata.org/entity/Q2916103,11,SSC12519,Mascot
http://www.wikidata.org/entity/Q3227602,11,SSC12361,Liverpool
http://www.wikidata.org/entity/Q4386146,11,SSC30685,Coolangatta
http://www.wikidata.org/entity/Q4710968,11,SSC40006,Albert Park
http://www.wikidata.org/entity/Q5135066,11,SSC30634,Clontarf
http://www.wikidata.org/entity/Q5169438,11,SSC11063,Coraki
http://www.wikidata.org/entity/Q5327994,11,SSC50452,East Cannington
http://www.wikidata.org/entity/Q5358602,11,SSC11393,Eleebana
http://www.wikidata.org/entity/Q5374847,11,SSC40403,Emu Bay
http://www.wikidata.org/entity/Q5384895,11,SSC11429,Eraring
http://www.wikidata.org/entity/Q5429682,11,SSC11476,Failford
http://www.wikidata.org/entity/Q5445051,11,SSC50501,Ferndale
http://www.wikidata.org/entity/Q5586797,11,SSC11721,Gorokan
http://www.wikidata.org/entity/Q5595626,11,SSC40524,Grange
http://www.wikidata.org/entity/Q6392490,11,SSC50748,Kenwick
http://www.wikidata.org/entity/Q6412753,11,SSC12146,Kingfisher Shores
http://www.wikidata.org/entity/Q6750851,11,SSC50884,Manning
http://www.wikidata.org/entity/Q6922032,11,SSC21791,Mount Martha
http://www.wikidata.org/entity/Q6961376,11,SSC51066,Nambeelup
http://www.wikidata.org/entity/Q7055450,11,SSC51128,North Fremantle
http://www.wikidata.org/entity/Q7056644,11,SSC32179,Noosa North Shore
http://www.wikidata.org/entity/Q7199097,11,SSC13226,Pitt Town
http://www.wikidata.org/entity/Q7207983,11,SSC13231,Point Clare
http://www.wikidata.org/entity/Q7298881,11,SSC22133,Raymond Island
http://www.wikidata.org/entity/Q7593916,11,SSC22334,St Kilda West
http://www.wikidata.org/entity/Q7824137,11,SSC32879,Toomulla
http://www.wikidata.org/entity/Q7899637,11,SSC32953,Urangan
http://www.wikidata.org/entity/Q7968806,11,SSC14141,Waratah
http://www.wikidata.org/entity/Q8040236,11,SSC33218,Wynnum West
http://www.wikidata.org/entity/Q10951420,11,SSC40865,Milang
http://www.wikidata.org/entity/Q14935047,11,SSC14426,Woy Woy Bay
http://www.wikidata.org/entity/Q16256638,11,SSC10851,Casuarina
http://www.wikidata.org/entity/Q19873099,11,SSC60178,Eddystone
http://www.wikidata.org/entity/Q2648090,12,SSC20027,Allansford
http://www.wikidata.org/entity/Q2748670,12,SSC50652,Hopetoun
http://www.wikidata.org/entity/Q3109105,12,SSC12625,Milperra
http://www.wikidata.org/entity/Q3128258,12,SSC21136,Hastings
http://www.wikidata.org/entity/Q3277874,12,SSC50871,Mahomets Flats
http://www.wikidata.org/entity/Q4785977,12,SSC30080,Archerfield
http://www.wikidata.org/entity/Q4857913,12,SSC10187,Bar Beach
http://www.wikidata.org/entity/Q4874561,12,SSC20170,Bayles
http://www.wikidata.org/entity/Q4941726,12,SSC20279,Boneo
http://www.wikidata.org/entity/Q4972221,12,SSC10578,Broadmeadow
http://www.wikidata.org/entity/Q4999948,12,SSC20416,Burnley
http://www.wikidata.org/entity/Q5132034,12,SSC30627,Cleveland
http://www.wikidata.org/entity/Q5136841,12,SSC10941,Clyde
http://www.wikidata.org/entity/Q5167177,12,SSC11019,Cooks Hill
http://www.wikidata.org/entity/Q5172987,12,SSC11082,Corrimal
http://www.wikidata.org/entity/Q5184107,12,SSC20665,Cremorne
http://www.wikidata.org/entity/Q5184872,12,SSC20669,Crib Point
http://www.wikidata.org/entity/Q5194814,12,SSC11167,Curl Curl
http://www.wikidata.org/entity/Q5287226,12,SSC20760,Docklands
http://www.wikidata.org/entity/Q5450012,12,SSC40431,Findon
http://www.wikidata.org/entity/Q5596661,12,SSC60242,Granton
http://www.wikidata.org/entity/Q5596852,12,SSC11738,Granville
http://www.wikidata.org/entity/Q5644763,12,SSC11838,Hamilton
http://www.wikidata.org/entity/Q21906367,12,SSC12735,Moruya Heads
http://www.wikidata.org/entity/Q6726632,12,SSC50864,Maddington
http://www.wikidata.org/entity/Q6735931,12,SSC31750,Main Beach
http://www.wikidata.org/entity/Q6990164,12,SSC12920,Nelligen
http://www.wikidata.org/entity/Q7242551,12,SSC41204,Price
http://www.wikidata.org/entity/Q7290261,12,SSC13309,Ramsgate
http://www.wikidata.org/entity/Q7318324,12,SSC13355,Revesby
http://www.wikidata.org/entity/Q7367642,12,SSC60562,Rose Bay
http://www.wikidata.org/entity/Q7369902,12,SSC51301,Rossmoyne
http://www.wikidata.org/entity/Q7567393,12,SSC51360,South Guildford
http://www.wikidata.org/entity/Q7735866,12,SSC70254,The Gardens
http://www.wikidata.org/entity/Q7743820,12,SSC13827,The Junction
http://www.wikidata.org/entity/Q7981145,12,SSC41546,Welland
http://www.wikidata.org/entity/Q8033858,12,SSC33174,Woolloongabba
http://www.wikidata.org/entity/Q12059873,12,SSC40578,Henley Beach
http://www.wikidata.org/entity/Q14934794,12,SSC11203,Darawank
http://www.wikidata.org/entity/Q14956932,12,SSC32434,Redland Bay
http://www.wikidata.org/entity/Q17009014,12,SSC12122,Kielvale
http://www.wikidata.org/entity/Q18002,12,SSC70115,Gunbalanya
http://www.wikidata.org/entity/Q35001,12,SSC12344,Lismore
http://www.wikidata.org/entity/Q140075,12,309,Gold Coast
http://www.wikidata.org/entity/Q382100,12,SSC60223,George Town
http://www.wikidata.org/entity/Q582899,12,LGA11520,City of Canada Bay
http://www.wikidata.org/entity/Q591771,12,SSC20017,Albert Park
http://www.wikidata.org/entity/Q794685,12,SSC12165,Kioloa
http://www.wikidata.org/entity/Q918732,12,SSC41383,Streaky Bay
http://www.wikidata.org/entity/Q986654,12,SSC60653,Swansea
http://www.wikidata.org/entity/Q1021888,12,ILOC30400204,Normanton
http://www.wikidata.org/entity/Q1021888,12,SSC32184,Normanton
http://www.wikidata.org/entity/Q1021888,12,UCL321086,Normanton
http://www.wikidata.org/entity/Q1026976,12,SSC22215,Sale
http://www.wikidata.org/entity/Q1066185,12,LGA41060,Charles Sturt
http://www.wikidata.org/entity/Q1136726,12,LGA52170,Town of Cottesloe
http://www.wikidata.org/entity/Q1285249,12,SSC40390,Edithburgh
http://www.wikidata.org/entity/Q1533526,12,LGA45890,Port Adelaide Enfield
http://www.wikidata.org/entity/Q1619596,12,SSC12095,Kempsey
http://www.wikidata.org/entity/Q1813391,12,LGA48410,West Torrens
http://www.wikidata.org/entity/Q2335428,12,SSC60044,Bicheno
http://www.wikidata.org/entity/Q6488514,13,SSC21460,Lara
http://www.wikidata.org/entity/Q6502627,13,SSC21467,Laverton
http://www.wikidata.org/entity/Q6681321,13,SSC12389,Lorn
http://www.wikidata.org/entity/Q6990222,13,SSC32134,Nelly Bay
http://www.wikidata.org/entity/Q7129081,13,SSC13140,Pambula
http://www.wikidata.org/entity/Q7270795,13,SSC51260,Queens Park
http://www.wikidata.org/entity/Q7289307,13,SSC41222,Ramco
http://www.wikidata.org/entity/Q7398603,13,SSC22211,Safety Beach
http://www.wikidata.org/entity/Q7430678,13,SSC41295,Sceale Bay
http://www.wikidata.org/entity/Q7538419,13,SSC32600,Slacks Creek
http://www.wikidata.org/entity/Q7680091,13,SSC32751,Tallebudgera
http://www.wikidata.org/entity/Q7700513,13,SSC32798,Tennyson
http://www.wikidata.org/entity/Q8052643,13,SSC33249,Yeronga
http://www.wikidata.org/entity/Q12063735,13,SSC32136,Nerang
http://www.wikidata.org/entity/Q14226542,13,SSC12923,Nelson Bay
http://www.wikidata.org/entity/Q16892614,13,SSC13591,South Maitland
http://www.wikidata.org/entity/Q17000129,13,SSC33091,White Patch
http://www.wikidata.org/entity/Q115549,13,LGA14000,Hornsby Shire
http://www.wikidata.org/entity/Q120813,13,SSC20012,Aireys Inlet
http://www.wikidata.org/entity/Q176118,13,SSC30533,Cape Tribulation
http://www.wikidata.org/entity/Q573771,13,LGA51260,City of Busselton
http://www.wikidata.org/entity/Q815911,13,SSC60039,Bellerive
http://www.wikidata.org/entity/Q1007955,13,SSC50704,Kalbarri
http://www.wikidata.org/entity/Q1463297,13,SSC11873,Hawks Nest
http://www.wikidata.org/entity/Q1623372,13,LGA18500,Woollahra Municipality
http://www.wikidata.org/entity/Q1755478,13,SSC50440,Dunsborough
http://www.wikidata.org/entity/Q1947451,13,SSC21748,Mordialloc
http://www.wikidata.org/entity/Q2034312,13,SSC13600,South West Rocks
http://www.wikidata.org/entity/Q2881464,13,SSC10164,Balmain
http://www.wikidata.org/entity/Q2927871,13,SSC10649,Bulahdelah
http://www.wikidata.org/entity/Q3108740,13,SSC40500,Glenelg
http://www.wikidata.org/entity/Q3337944,13,SSC21902,Nelson
http://www.wikidata.org/entity/Q3350503,13,SSC10797,Canterbury
http://www.wikidata.org/entity/Q3506424,13,SSC41399,Swan Reach
http://www.wikidata.org/entity/Q4874997,13,SSC10237,Bayview
http://www.wikidata.org/entity/Q4926517,13,SSC20259,Blind Bight
http://www.wikidata.org/entity/Q4985610,13,SSC10645,Buff Point
http://www.wikidata.org/entity/Q5046011,13,SSC10826,Carramar
http://www.wikidata.org/entity/Q5126848,13,SSC10921,Clarendon
http://www.wikidata.org/entity/Q5221815,13,SSC11202,Dapto
http://www.wikidata.org/entity/Q5249097,13,SSC30825,Deception Bay
http://www.wikidata.org/entity/Q5328472,13,SSC11349,East Gosford
http://www.wikidata.org/entity/Q5328609,13,SSC11351,East Hills
http://www.wikidata.org/entity/Q5389242,13,SSC11433,Erina
http://www.wikidata.org/entity/Q5615787,13,SSC50592,Guildford
http://www.wikidata.org/entity/Q6476265,13,SSC12250,Lake Illawarra
http://www.wikidata.org/entity/Q21904237,13,SSC13211,Pindimar
http://www.wikidata.org/entity/Q21904556,13,SSC60509,Port Huon
http://www.wikidata.org/entity/Q17925,14,SSC70037,Borroloola
http://www.wikidata.org/entity/Q231765,14,2007,Geelong
http://www.wikidata.org/entity/Q231765,14,203,Geelong
http://www.wikidata.org/entity/Q306710,14,SSC20002,Abbotsford
http://www.wikidata.org/entity/Q583980,14,SSC20958,Gardenvale
http://www.wikidata.org/entity/Q971890,14,LGA51190,City of Bunbury
http://www.wikidata.org/entity/Q21880780,14,SSC41581,Wild Horse Plains
http://www.wikidata.org/entity/Q21910808,14,SSC11474,Ewingsdale
http://www.wikidata.org/entity/Q1001465,14,SSC60600,Smithton
http://www.wikidata.org/entity/Q1012058,14,SSC22778,Williamstown
http://www.wikidata.org/entity/Q1114613,14,SSC41628,Woodville
http://www.wikidata.org/entity/Q1361416,14,SSC40691,Kingscote
http://www.wikidata.org/entity/Q1756163,14,SSC33056,Wellesley Islands
http://www.wikidata.org/entity/Q1919098,14,LGA24600,City of Melbourne
http://www.wikidata.org/entity/Q2241511,14,SSC31947,Mossman
http://www.wikidata.org/entity/Q2598852,14,SSC30544,Carindale
http://www.wikidata.org/entity/Q3314513,14,SSC31864,Milton
http://www.wikidata.org/entity/Q3482425,14,SSC13539,Shoal Bay
http://www.wikidata.org/entity/Q4781322,14,SSC50022,Applecross
http://www.wikidata.org/entity/Q4852374,14,SSC30132,Balmoral
http://www.wikidata.org/entity/Q4890301,14,SSC10297,Bensville
http://www.wikidata.org/entity/Q4895742,14,SSC50115,Bertram
http://www.wikidata.org/entity/Q4939485,14,SSC40131,Bolivar
http://www.wikidata.org/entity/Q5015750,14,SSC30475,Caboolture South
http://www.wikidata.org/entity/Q5169404,14,SSC20629,Cora Lynn
http://www.wikidata.org/entity/Q5277068,14,SSC60156,Dilston
http://www.wikidata.org/entity/Q5328175,14,SSC11348,East Corrimal
http://www.wikidata.org/entity/Q5583704,14,SSC60236,Goodwood
http://www.wikidata.org/entity/Q5645072,14,SSC11840,Hamilton North
http://www.wikidata.org/entity/Q6486023,14,SSC50824,Langford
http://www.wikidata.org/entity/Q6693550,14,SSC50856,Lower King
http://www.wikidata.org/entity/Q6912339,14,SSC12724,Morisset Park
http://www.wikidata.org/entity/Q7017401,14,SSC12950,Newcastle East
http://www.wikidata.org/entity/Q7054111,14,SSC51120,North Beach
http://www.wikidata.org/entity/Q7430256,14,SSC32548,Scarborough
http://www.wikidata.org/entity/Q7449109,14,SSC41316,Semaphore
http://www.wikidata.org/entity/Q7974223,14,SSC41533,Waterloo Corner
http://www.wikidata.org/entity/Q8023325,14,SSC33119,Wilston
http://www.wikidata.org/entity/Q14206163,14,SSC10273,Bellingen
http://www.wikidata.org/entity/Q14935775,14,SSC41630,Woodville North
http://www.wikidata.org/entity/Q21907929,15,SSC60367,Lulworth
http://www.wikidata.org/entity/Q21910865,15,SSC60196,Falmouth
http://www.wikidata.org/entity/Q21912982,15,SSC11409,Eltham
http://www.wikidata.org/entity/Q21915616,15,SSC60099,Carlton
http://www.wikidata.org/entity/Q21961302,15,SSC50940,Millars Well
http://www.wikidata.org/entity/Q21973267,15,SSC11124,Croom
http://www.wikidata.org/entity/Q477835,15,SSC51639,Wyndham
http://www.wikidata.org/entity/Q649969,15,1033,Ulladulla
http://www.wikidata.org/entity/Q649969,15,114011282,Ulladulla
http://www.wikidata.org/entity/Q649969,15,SSC14003,Ulladulla
http://www.wikidata.org/entity/Q649969,15,UCL113020,Ulladulla
http://www.wikidata.org/entity/Q663742,15,LGA26080,Borough of Queenscliffe
http://www.wikidata.org/entity/Q735780,15,SSC51496,Walpole
http://www.wikidata.org/entity/Q1049218,15,SSC22304,Southbank
http://www.wikidata.org/entity/Q1049706,15,SSC32612,South Brisbane
http://www.wikidata.org/entity/Q1074618,15,SSC10908,Chipping Norton
http://www.wikidata.org/entity/Q1136771,15,SSC20941,Frankston
http://www.wikidata.org/entity/Q1232433,15,SSC21735,Moorabbin Airport
http://www.wikidata.org/entity/Q1309863,15,LGA14900,City of Liverpool
http://www.wikidata.org/entity/Q1438297,15,SSC13245,Port Kembla
http://www.wikidata.org/entity/Q1624414,15,LGA42600,Holdfast Bay
http://www.wikidata.org/entity/Q1892102,15,SSC31774,Mapoon
http://www.wikidata.org/entity/Q2308330,15,SSC60658,Taranna
http://www.wikidata.org/entity/Q2875020,15,SSC30110,Ayr
http://www.wikidata.org/entity/Q2875020,15,UCL314003,Ayr
http://www.wikidata.org/entity/Q3519303,15,SSC32801,Tewantin
http://www.wikidata.org/entity/Q3531585,15,SSC11929,Homebush
http://www.wikidata.org/entity/Q3571528,15,SSC51650,Yanchep
http://www.wikidata.org/entity/Q4855159,15,SSC20130,Bangholme
http://www.wikidata.org/entity/Q4856511,15,SSC10178,Banksia
http://www.wikidata.org/entity/Q5072400,15,SSC70052,Channel Island
http://www.wikidata.org/entity/Q5377280,15,SSC40407,Enfield
http://www.wikidata.org/entity/Q5762605,15,SSC50636,Hillarys
http://www.wikidata.org/entity/Q6724655,15,SSC31746,Macleay Island
http://www.wikidata.org/entity/Q6797203,15,SSC12536,Mayfield West
http://www.wikidata.org/entity/Q6908445,15,SSC40911,Moorook
http://www.wikidata.org/entity/Q7069015,15,SSC51157,Nulsen
http://www.wikidata.org/entity/Q7105802,15,SSC51180,Osborne Park
http://www.wikidata.org/entity/Q7674013,15,SSC13725,Tacoma South
http://www.wikidata.org/entity/Q8049542,15,SSC22902,Yarraville
http://www.wikidata.org/entity/Q16893882,15,SSC60309,Lady Barron
http://www.wikidata.org/entity/Q3427218,16,SSC41464,Two Wells
http://www.wikidata.org/entity/Q3644691,16,SSC40160,Brighton
http://www.wikidata.org/entity/Q4731996,16,SSC40013,Allendale East
http://www.wikidata.org/entity/Q4894752,16,SSC10322,Berry
http://www.wikidata.org/entity/Q4924044,16,SSC40118,Blair Athol
http://www.wikidata.org/entity/Q5000668,16,SSC50226,Burswood
http://www.wikidata.org/entity/Q5158902,16,SSC11000,Concord West
http://www.wikidata.org/entity/Q5170906,16,SSC11075,Corlette
http://www.wikidata.org/entity/Q5310801,16,SSC40370,Dublin
http://www.wikidata.org/entity/Q5433948,16,SSC70097,Fannie Bay
http://www.wikidata.org/entity/Q5468872,16,SSC31072,Forest Glen
http://www.wikidata.org/entity/Q6413574,16,SSC40694,Kingston Park
http://www.wikidata.org/entity/Q6476131,16,SSC12248,Lake Heights
http://www.wikidata.org/entity/Q6698920,16,SSC70167,Ludmilla
http://www.wikidata.org/entity/Q6760248,16,SSC31780,Margate
http://www.wikidata.org/entity/Q6841607,16,SSC50934,Middle Swan
http://www.wikidata.org/entity/Q7144573,16,SSC13159,Paterson
http://www.wikidata.org/entity/Q7158041,16,SSC13171,Pearl Beach
http://www.wikidata.org/entity/Q7167769,16,SSC32321,Peregian Springs
http://www.wikidata.org/entity/Q7190861,16,SSC13198,Picketts Valley
http://www.wikidata.org/entity/Q7205891,16,SSC41153,Plympton
http://www.wikidata.org/entity/Q7338698,16,SSC51288,Rivervale
http://www.wikidata.org/entity/Q7690852,16,SSC32789,Te Kowai
http://www.wikidata.org/entity/Q7969266,16,SSC14148,Wareemba
http://www.wikidata.org/entity/Q7994742,16,SSC51577,White Gum Valley
http://www.wikidata.org/entity/Q14935021,16,SSC13863,Tighes Hill
http://www.wikidata.org/entity/Q14935755,16,SSC41032,North Brighton
http://www.wikidata.org/entity/Q21896038,16,SSC51037,Mullaloo
http://www.wikidata.org/entity/Q21899704,16,SSC13247,Port Stephens
http://www.wikidata.org/entity/Q585453,16,LGA51330,City of Canning
http://www.wikidata.org/entity/Q604307,16,LGA58510,Town of Victoria Park
http://www.wikidata.org/entity/Q606900,16,SSC12449,Maitland
http://www.wikidata.org/entity/Q820325,16,LGA15900,City of Newcastle
http://www.wikidata.org/entity/Q976153,16,SSC31406,Ingham
http://www.wikidata.org/entity/Q987250,16,SSC22092,Port Campbell
http://www.wikidata.org/entity/Q1026439,16,UCL315098,Weipa
http://www.wikidata.org/entity/Q1026964,16,SSC14325,Windsor
http://www.wikidata.org/entity/Q1345291,16,SSC32624,South Stradbroke Island
http://www.wikidata.org/entity/Q1426910,16,SSC60073,Bridgewater
http://www.wikidata.org/entity/Q1538150,16,LGA43920,Adelaide Plains
http://www.wikidata.org/entity/Q1663450,16,SSC22098,Portland
http://www.wikidata.org/entity/Q2040252,16,SSC13912,Toormina
http://www.wikidata.org/entity/Q2183074,16,SSC41191,Port Neill
http://www.wikidata.org/entity/Q2492122,16,SSC10307,Bermagui
